titel;bedrag
[text];[MEUR/Yr]
KL_e_AardGas;0
KL_e_Elektriciteit;0
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;-1.00999504
KL_e_EWV;0
KL_e_hWP;0
Onderhoud_LokaleOpwekking;-0.432251553
KL_e_Gebouwverbetering;-7.86880303
KL_e_Aansluitbijdrage_GeoThermie;-6.81462502
KL_e_Aansluitbijdrage_RestWarmte;-14.7221246
KL_e_Aansluitbijdrage_BioWKK;-5.15326753
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_Aansluitbijdrage_WKO;-14.6196395
Utiliteit_Gebruiker_VergoedingLabelSprong;9.43382534
Utiliteit_Gebruiker_VergoedingZonPV;0
Utiliteit_Gebruiker_VergoedingZonneBoiler;0
Subsidie_LokaleOpwekking;0
KL_e_EIA30;0
KL_e_EIA15;0
