titel;bedrag
[text];[MEUR/Yr]
KL_e_AardGas;0
KL_e_Elektriciteit;0
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;0
KL_e_EWV;0
KL_e_hWP;0
Onderhoud_LokaleOpwekking;0
BTW_LokaleOpwekking_OA;0
KL_e_Gebouwverbetering;-67.4516612
KL_e_Aansluitbijdrage_GeoThermie;-1.93426899
KL_e_Aansluitbijdrage_RestWarmte;-3.48309554
KL_e_Aansluitbijdrage_BioWKK;-0.559266009
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_projectmanagement;-1.13544312
KL_e_ongeriefsvergoeding;-0.347154749
Comfort_HuurVerlaging;-15.79136
KL_e_Aansluitbijdrage_WKO;0
KL_e_projectmanagement_WKO;0
KL_e_ongeriefsvergoeding_WKO;0
Woning_Gebruiker_VergoedingLabelSprong;87.7180275
Woning_Gebruiker_VergoedingZonPV;0
Woning_Gebruiker_VergoedingZonneBoiler;0
Subsidie_LokaleOpwekking;0
KL_e_EIA30;0
KL_e_EIA15;0
KL_e_EIA;0
Subsidie_EEA;0
Leverancier_Verrekening;17.2739579
KL_e_EIA_WKO;0
Subsidie_EEA_WKO;0
Leverancier_VerrekeningWKO;0
