titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-2267.11702
EnergieHeffing_AardGas;-1777.97876
BTW_Aardgas;-849.470112
GasNet_Vastrecht;-1129.15421
BTW_VastrechtGasNet;-237.122384
Elektriciteit_maatschappelijk;-1876.75486
EnergieHeffing_Elektriciteit;-1876.75486
BTW_Elektriciteit;-788.237042
ElektriciteitsNet_Vastrecht;-1714.14408
BTW_VastrechtElektriciteitsNet;-359.970257
Woning_Eigenaar_VergoedingLabelSprong;-87.7180275
Woning_Eigenaar_VergoedingZonPV;0
Woning_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-6.45687676
Leverancier_Vastrecht_RestWarmte;-54.1509384
Leverancier_Vastrecht_BioWKK;-1.93673628
Leverancier_Vastrecht_WijkWKK;0
BTW_Vastrecht_GeoThermie;-1.35594412
BTW_Vastrecht_RestWarmte;-11.3716971
BTW_Vastrecht_BioWKK;-0.406714618
BTW_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-21.2847407
Leverancier_Warmte_RestWarmte;-180.522154
Leverancier_Warmte_BioWKK;-6.81766768
Leverancier_Warmte_WijkWKK;0
BTW_Warmte_GeoThermie;-4.46979555
BTW_Warmte_RestWarmte;-37.9096522
BTW_Warmte_BioWKK;-1.43171021
BTW_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;0
BTW_Verbruik_WKO;0
Comfort_Koude_WKO;0
