titel;bedrag
[text];[MEUR/Yr]
KL_e_AardGas;-14.9789511
KL_e_Elektriciteit;-40.4547856
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;-0.927918875
KL_e_EWV;0
KL_e_hWP;0
Onderhoud_LokaleOpwekking;-0.384878546
BTW_LokaleOpwekking_OA;-0.0808244947
KL_e_Gebouwverbetering;0
KL_e_Aansluitbijdrage_GeoThermie;-0.401005249
KL_e_Aansluitbijdrage_RestWarmte;-2.59080345
KL_e_Aansluitbijdrage_BioWKK;-0.155860771
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_Aansluitbijdrage_WKO;-263.541971
UitlegWoning_Gebruiker_VergoedingLabelSprong;0
UitlegWoning_Gebruiker_VergoedingZonPV;0
UitlegWoning_Gebruiker_VergoedingZonneBoiler;0
Subsidie_LokaleOpwekking;0
KL_e_EIA30;0
KL_e_EIA15;0
