titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-3026.15842
EnergieHeffing_AardGas;-1985.6455
BTW_Aardgas;-1052.47882
GasNet_Vastrecht;-1215.18718
BTW_VastrechtGasNet;-255.189307
Elektriciteit_maatschappelijk;-1399.14743
EnergieHeffing_Elektriciteit;-2011.27443
BTW_Elektriciteit;-716.18859
ElektriciteitsNet_Vastrecht;-1837.67448
BTW_VastrechtElektriciteitsNet;-385.911641
Woning_Eigenaar_VergoedingLabelSprong;-87.7180275
Woning_Eigenaar_VergoedingZonPV;0
Woning_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-6.47680016
Leverancier_Vastrecht_RestWarmte;-64.8448043
Leverancier_Vastrecht_BioWKK;-2.30477752
Leverancier_Vastrecht_WijkWKK;0
BTW_Vastrecht_GeoThermie;-1.36012803
BTW_Vastrecht_RestWarmte;-13.6174089
BTW_Vastrecht_BioWKK;-0.484003279
BTW_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-21.0916246
Leverancier_Warmte_RestWarmte;-213.830072
Leverancier_Warmte_BioWKK;-8.03179461
Leverancier_Warmte_WijkWKK;0
BTW_Warmte_GeoThermie;-4.42924117
BTW_Warmte_RestWarmte;-44.9043151
BTW_Warmte_BioWKK;-1.68667687
BTW_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;0
BTW_Verbruik_WKO;0
Comfort_Koude_WKO;0
