titel;bedrag
[text];[MEUR/Yr]
KL_e_projectmanagemente;0.935084213
WijkDistributeur_GeoThermie;14.5219363
WijkDistributeur_RestWarmte;83.5537655
WijkDistributeur_BioWKK;5.1346554
WijkDistributeur_WijkWKK;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;12.4508285
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
GeoThermie_;2.98464958
RestWarmte_;4.82728695
BioWKK_;4.1365573
WijkWKK_;0
Leverancier_GeoThermie;6.89093065
Leverancier_RestWarmte;22.3495012
Leverancier_BioWKK;3.19751386
Leverancier_WijkWKK;0
KL_e_projectmanagement_WKO;0
