titel;bedrag
[text];[MEUR/Yr]
GasNet_;3250.59324
ElektriciteitsNet_;3621.66583
Woning_Eigenaar_LokaleOpwekking;0
UitlegWoning_Eigenaar_LokaleOpwekking;0.00204643108
Utiliteit_Eigenaar_LokaleOpwekking;12.5562638
UitlegUtil_Eigenaar_LokaleOpwekking;0
Glastuinbouw_Eigenaar_LokaleOpwekking;0
UitlegGlTb_Eigenaar_LokaleOpwekking;0
InpandigeDistributeur_GeoThermie;1.69066101
InpandigeDistributeur_RestWarmte;10.1933054
InpandigeDistributeur_BioWKK;0.408122371
InpandigeDistributeur_WijkWKK;0
WijkDistributeur_GeoThermie;19.6111068
WijkDistributeur_RestWarmte;104.649396
WijkDistributeur_BioWKK;7.11639458
WijkDistributeur_WijkWKK;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;12.4508285
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
GeoThermie_;2.98464958
RestWarmte_;4.82728695
BioWKK_;4.1365573
WijkWKK_;0
WKO_;7.12974126
