titel;bedrag
[text];[MEUR/Yr]
GasNet_Aansluitbijdrage_Woning;0
GasNet_Aansluitbijdrage_UitlegWoning;-30.5089118
GasNet_Aansluitbijdrage_Utiliteit;0
GasNet_Aansluitbijdrage_UitlegUtil;-16.6573807
GasNet_Aansluitbijdrage_Glastuinbouw;0
GasNet_Aansluitbijdrage_UitlegGlTb;0
BTW_Aansluitbijdrage_AardGasWoning;0
BTW_Aansluitbijdrage_AardGasUitlegWoning;-6.40687147
ElektriciteitsNet_AansluitbijdrageWoning;0
ElektriciteitsNet_AansluitbijdrageUitlegWoning;-84.0530749
ElektriciteitsNet_AansluitbijdrageUtiliteit;0
ElektriciteitsNet_AansluitbijdrageUitlegUtil;-19.1640694
ElektriciteitsNet_AansluitbijdrageGlastuinbouw;0
ElektriciteitsNet_AansluitbijdrageUitlegGlTb;0
BTW_ElektriciteitAansluitbijdrageWoning;0
BTW_ElektriciteitAansluitbijdrageUitlegWoning;-17.6511457
LokaleOpwekking_Woning30j;0
LokaleOpwekking_UitlegWoning30j;0
LokaleOpwekking_Utiliteit30j;0
LokaleOpwekking_UitlegUtil30j;0
LokaleOpwekking_Glastuinbouw30j;0
LokaleOpwekking_UitlegGlTb30j;0
BTW_Woning30j;0
BTW_UitlegWoning30j;0
LokaleOpwekking_Woning15j;0
LokaleOpwekking_UitlegWoning15j;-0.00368116526
LokaleOpwekking_Utiliteit15j;-22.5864837
LokaleOpwekking_UitlegUtil15j;0
LokaleOpwekking_Glastuinbouw15j;0
LokaleOpwekking_UitlegGlTb15j;0
BTW_Woning15j;0
BTW_UitlegWoning15j;-0.000773044705
Gebouw_GebouwverbeteringWoning;-49.9491689
Gebouw_GebouwverbeteringUitlegWoning;0
Gebouw_GebouwverbeteringUtiliteit;-71.5174918
Gebouw_GebouwverbeteringUitlegUtil;0
Gebouw_GebouwverbeteringGlastuinbouw;0
Gebouw_GebouwverbeteringUitlegGlTb;0
BTW_GebouwverbeteringWoning;-6.7431378
BTW_GebouwverbeteringUitlegWoning;0
Woning_Eigenaar_EIA30;0
UitlegWoning_Eigenaar_EIA30;0
Utiliteit_Eigenaar_EIA30;0
UitlegUtil_Eigenaar_EIA30;0
Glastuinbouw_Eigenaar_EIA30;0
UitlegGlTb_Eigenaar_EIA30;0
Woning_Eigenaar_EIA15;0
UitlegWoning_Eigenaar_EIA15;0
Utiliteit_Eigenaar_EIA15;0
UitlegUtil_Eigenaar_EIA15;0
Glastuinbouw_Eigenaar_EIA15;0
UitlegGlTb_Eigenaar_EIA15;0
BTW_Aansluitbijdrage_GeoThermie_Woning;-0.284494827
BTW_Aansluitbijdrage_RestWarmte_Woning;-0.512298274
BTW_Aansluitbijdrage_BioWKK_Woning;-0.0822575803
BTW_Aansluitbijdrage_WijkWKK_Woning;0
BTW_Aansluitbijdrage_GeoThermie_UitlegWoning;-0.506027663
BTW_Aansluitbijdrage_RestWarmte_UitlegWoning;-0.923255727
BTW_Aansluitbijdrage_BioWKK_UitlegWoning;-0.0550324196
BTW_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Woning;-1.35473727
KL_p_Aansluitbijdrage_RestWarmte_Woning;-2.43951559
KL_p_Aansluitbijdrage_BioWKK_Woning;-0.391702763
KL_p_Aansluitbijdrage_WijkWKK_Woning;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegWoning;-2.40965554
KL_p_Aansluitbijdrage_RestWarmte_UitlegWoning;-4.39645584
KL_p_Aansluitbijdrage_BioWKK_UitlegWoning;-0.262059141
KL_p_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Utiliteit;-6.39951429
KL_p_Aansluitbijdrage_RestWarmte_Utiliteit;-10.516074
KL_p_Aansluitbijdrage_BioWKK_Utiliteit;-2.71719757
KL_p_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegUtil;-0.429649727
