titel;bedrag
[text];[MEUR/Yr]
Netwerk_kapitaallasten;-1576.2801
Netwerk_verwijderkosten;-52.5854805
Onderhoud_;-3250.59324
AardGas_Netkosten_Woning;1090.97617
AardGas_Netkosten_UitlegWoning;95.1435458
AardGas_Netkosten_Utiliteit;285.641111
AardGas_Netkosten_UitlegUtil;33.7365949
AardGas_Netkosten_Glastuinbouw;247.995406
AardGas_Netkosten_UitlegGlTb;0
Woning_Gebruiker_Vastrecht;1087.45829
UitlegWoning_Gebruiker_Vastrecht;138.499216
Utiliteit_Gebruiker_Vastrecht;378.008541
UitlegUtil_Gebruiker_Vastrecht;100.824493
Glastuinbouw_Gebruiker_Vastrecht;0
UitlegGlTb_Gebruiker_Vastrecht;0
KL_e_Aansluitbijdrage_Woning;0
KL_e_Aansluitbijdrage_UitlegWoning;30.5089118
KL_e_Aansluitbijdrage_Utiliteit;0
KL_e_Aansluitbijdrage_UitlegUtil;16.6573807
KL_e_Aansluitbijdrage_Glastuinbouw;0
KL_e_Aansluitbijdrage_UitlegGlTb;0
