titel;bedrag
[text];[MEUR/Yr]
KL_p_WijkWKK;0
Onderhoud_;0
Admin_;0
WarmteInkoop_Commodity;0
EnergieHeffing_Opwekking;0
KL_p_WijkWKK_EIA;0
Subsidie_WijkWKK_EEA;0
Leverancier_Verrekening;0
