titel;bedrag
[text];[MEUR/Yr]
KL_e_AardGas;0
KL_e_Elektriciteit;0
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;-45.0902098
KL_e_EWV;0
KL_e_hWP;0
Onderhoud_LokaleOpwekking;-19.2974345
KL_e_Gebouwverbetering;-181.973434
KL_e_Aansluitbijdrage_GeoThermie;-11.8876588
KL_e_Aansluitbijdrage_RestWarmte;-16.8153657
KL_e_Aansluitbijdrage_BioWKK;-7.8693
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_Aansluitbijdrage_WKO;-33.7596246
Utiliteit_Gebruiker_VergoedingLabelSprong;254.434127
Utiliteit_Gebruiker_VergoedingZonPV;0
Utiliteit_Gebruiker_VergoedingZonneBoiler;0
Subsidie_LokaleOpwekking;0
KL_e_EIA30;0
KL_e_EIA15;0
