titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-569.659355
EnergieHeffing_AardGas;-871.290052
GasNet_Vastrecht;-373.255341
Elektriciteit_maatschappelijk;-3598.82554
EnergieHeffing_Elektriciteit;-765.968382
ElektriciteitsNet_Vastrecht;-778.772496
Utiliteit_Eigenaar_VergoedingLabelSprong;-254.434127
Utiliteit_Eigenaar_VergoedingZonPV;0
Utiliteit_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-60.3882227
Leverancier_Vastrecht_RestWarmte;-131.789609
Leverancier_Vastrecht_BioWKK;-46.2328208
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-150.789857
Leverancier_Warmte_RestWarmte;-281.237088
Leverancier_Warmte_BioWKK;-100.333738
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-218.849995
Comfort_Koude_WKO;0
